organisation,latitude,longitude,hectares,end-date
local-authority-eng:BIR,52.535352,-1.827928,0.02,
local-authority-eng:BIR,52.502946,-1.89335,0.1,
local-authority-eng:BIR,52.590774,-1.831844,0.16,
local-authority-eng:BIR,52.517941,-1.949042,0.12,
local-authority-eng:BIR,52.564418,-1.7813,0.13,
local-authority-eng:BIR,52.476212,-1.930281,0.04,
local-authority-eng:BIR,52.488751,-1.941415,0.02,
local-authority-eng:BIR,52.48758,-1.934365,0.03,
local-authority-eng:BIR,52.505373,-1.940779,0.1,
local-authority-eng:BIR,52.503357,-1.932794,0.01,
local-authority-eng:BIR,52.50855,-1.939997,0.04,
local-authority-eng:BIR,52.492822,-1.91751,0.02,
local-authority-eng:BIR,52.502705,-1.915291,0.07,
local-authority-eng:BIR,52.501609,-1.912664,0.01,
local-authority-eng:BIR,52.536683,-1.900123,0.04,
local-authority-eng:BIR,52.516163,-1.924901,0.12,
local-authority-eng:BIR,52.539031,-1.882109,0.02,
local-authority-eng:BIR,52.587927,-1.830806,0.08,
local-authority-eng:BIR,52.525836,-1.767264,0.05,
local-authority-eng:BIR,52.564184,-1.820746,0.04,
local-authority-eng:BIR,52.486289,-1.92205,0.14,
local-authority-eng:BIR,52.500407,-1.904025,0.03,
local-authority-eng:BIR,52.500502,-1.923145,0.07,
local-authority-eng:BIR,52.564181,-1.886775,0.07,
local-authority-eng:BIR,52.513588,-1.939768,0.12,
local-authority-eng:BIR,52.499991,-1.922043,0.19,
local-authority-eng:BIR,52.592051,-1.79204,0.01,
local-authority-eng:BIR,52.50292,-1.917082,0.02,
local-authority-eng:BIR,52.546825,-1.894961,0.03,
local-authority-eng:BIR,52.548559,-1.840423,0.03,
local-authority-eng:BIR,52.511749,-1.938973,0.02,
local-authority-eng:BIR,52.48477,-1.946546,0.04,
local-authority-eng:BIR,52.480192,-1.957052,0.04,
local-authority-eng:BIR,52.478939,-1.951912,0.2,
local-authority-eng:BIR,52.473819,-1.945166,0.15,
local-authority-eng:BIR,52.483209,-1.950478,0.02,
local-authority-eng:BIR,52.504399,-1.941314,0.01,
local-authority-eng:BIR,52.51444,-1.913529,0.08,
local-authority-eng:BIR,52.509705,-1.914609,0.03,
local-authority-eng:BIR,52.505161,-1.907097,0.02,
local-authority-eng:BIR,52.512438,-1.900706,0.11,
local-authority-eng:BIR,52.525711,-1.883616,0.08,
local-authority-eng:BIR,52.531786,-1.888965,0.06,
local-authority-eng:BIR,52.541225,-1.886277,0.08,
local-authority-eng:BIR,52.516779,-1.907966,1.94,
local-authority-eng:BIR,52.517649,-1.90972,0.47,
local-authority-eng:BIR,52.417526,-1.905052,0.14,
local-authority-eng:BIR,52.437746,-1.887839,0.02,
local-authority-eng:BIR,52.444397,-1.879375,0.35,
local-authority-eng:BIR,52.431217,-1.859708,0.15,
local-authority-eng:BIR,52.414072,-1.843786,0.02,
local-authority-eng:BIR,52.429651,-1.828251,0.12,
local-authority-eng:BIR,52.438099,-1.837208,0.06,
local-authority-eng:BIR,52.434001,-1.918989,0.04,
local-authority-eng:BIR,52.432969,-2.005873,0.1,
local-authority-eng:BIR,52.433058,-1.896193,0.01,
local-authority-eng:BIR,52.440421,-1.848186,0.03,
local-authority-eng:BIR,52.46203,-1.976708,0.31,
local-authority-eng:BIR,52.413396,-1.883862,0.07,
local-authority-eng:BIR,52.438348,-1.972695,0.07,
local-authority-eng:BIR,52.43464,-1.964178,0.02,
local-authority-eng:BIR,52.46736,-1.949909,0.31,
local-authority-eng:BIR,52.438135,-1.848311,0.06,
local-authority-eng:BIR,52.457126,-1.951836,0.01,
local-authority-eng:BIR,52.442807,-1.872534,0.03,
local-authority-eng:BIR,52.401312,-1.883675,0.04,
local-authority-eng:BIR,52.461716,-2.012062,0.02,
local-authority-eng:BIR,52.439156,-1.876635,0.05,
local-authority-eng:BIR,52.456644,-1.928015,0.13,
local-authority-eng:BIR,52.435349,-1.846111,0.04,
local-authority-eng:BIR,52.437174,-1.942436,0.06,
local-authority-eng:BIR,52.454921,-1.96394,0.02,
local-authority-eng:BIR,52.44439,-1.930642,0.03,
local-authority-eng:BIR,52.435641,-1.885464,0.06,
local-authority-eng:BIR,52.423853,-1.848126,0.02,
local-authority-eng:BIR,52.441424,-1.933782,0.01,
local-authority-eng:BIR,52.446714,-1.913702,0.02,
local-authority-eng:BIR,52.443637,-1.853741,0.02,
local-authority-eng:BIR,52.457351,-1.991538,0.02,
local-authority-eng:BIR,52.41599,-1.969727,0.02,
local-authority-eng:BIR,52.457633,-1.953508,0.02,
local-authority-eng:BIR,52.458583,-1.948722,0.05,
local-authority-eng:BIR,52.458339,-1.947454,0.03,
local-authority-eng:BIR,52.430447,-1.875231,0.02,
local-authority-eng:BIR,52.452095,-1.910287,0.07,
local-authority-eng:BIR,52.44118,-1.933628,0.01,
local-authority-eng:BIR,52.440701,-1.86854,0.09,
local-authority-eng:BIR,52.400878,-1.923056,0.1,
local-authority-eng:BIR,52.400139,-1.921917,0.07,
local-authority-eng:BIR,52.434006,-1.918482,0.72,
local-authority-eng:BIR,52.442834,-1.972887,0.01,
local-authority-eng:BIR,52.406793,-1.894776,0.07,
local-authority-eng:BIR,52.433166,-1.885267,0.06,
local-authority-eng:BIR,52.414103,-1.972675,0.16,
local-authority-eng:BIR,52.437379,-1.935223,3.47,
local-authority-eng:BIR,52.439265,-1.993176,0.07,
local-authority-eng:BIR,52.436288,-1.996178,0.07,
local-authority-eng:BIR,52.398382,-1.938554,0.73,
local-authority-eng:BIR,52.39797,-1.93844,1.39,
local-authority-eng:BIR,52.398063,-1.939752,1.67,
local-authority-eng:BIR,52.400479,-1.936436,1.16,
local-authority-eng:BIR,52.4007,-1.935034,0.52,
local-authority-eng:BIR,52.442314,-1.892976,0.27,
local-authority-eng:BIR,52.438299,-1.879948,0.08,
local-authority-eng:BIR,52.450126,-1.889766,0.25,
local-authority-eng:BIR,52.436887,-1.897689,0.11,
local-authority-eng:BIR,52.40159,-1.954858,0.13,
local-authority-eng:BIR,52.40305,-1.972492,0.11,
local-authority-eng:BIR,52.460602,-1.945068,0.06,
local-authority-eng:BIR,52.387117,-1.984668,0.47,
local-authority-eng:BIR,52.473829,-1.964091,0.36,
local-authority-eng:BIR,52.441507,-1.886159,0.2,
local-authority-eng:BIR,52.406104,-1.964517,0.06,
local-authority-eng:BIR,52.426268,-1.865437,0.09,
local-authority-eng:BIR,52.425969,-1.921413,0.02,
local-authority-eng:BIR,52.423033,-1.907041,0.07,
local-authority-eng:BIR,52.412948,-1.883315,0.07,
local-authority-eng:BIR,52.412691,-1.922138,5.09,
local-authority-eng:BIR,52.413546,-1.920902,0.07,
local-authority-eng:BIR,52.408838,-1.880206,0.07,
local-authority-eng:BIR,52.427961,-1.959982,5.84,
local-authority-eng:BIR,52.443263,-1.93789,0.38,
local-authority-eng:BIR,52.439176,-1.991312,0.1,
local-authority-eng:BIR,52.435878,-1.99148,0.06,
local-authority-eng:BIR,52.420691,-1.891231,0.06,
local-authority-eng:BIR,52.418184,-1.911056,0.09,
local-authority-eng:BIR,52.387648,-2.010372,0.07,
local-authority-eng:BIR,52.450246,-1.957691,0.11,
local-authority-eng:BIR,52.437803,-1.892168,0.08,
local-authority-eng:BIR,52.385822,-1.988223,3.12,
local-authority-eng:BIR,52.462615,-1.932673,0.29,
local-authority-eng:BIR,52.398246,-2.012475,0.23,
local-authority-eng:BIR,52.45391,-1.992259,0.11,
local-authority-eng:BIR,52.430259,-1.981739,0.06,
local-authority-eng:BIR,52.415959,-1.929118,0.03,
local-authority-eng:BIR,52.458161,-1.957036,0.02,
local-authority-eng:BIR,52.415992,-1.930954,0.02,
local-authority-eng:BIR,52.470794,-1.921832,0.25,
local-authority-eng:BIR,52.460772,-1.943398,0.1,
local-authority-eng:BIR,52.438187,-1.889275,0.05,
local-authority-eng:BIR,52.441108,-1.917883,0.75,
local-authority-eng:BIR,52.428914,-1.923489,0.02,
local-authority-eng:BIR,52.434523,-1.934364,0.31,
local-authority-eng:BIR,52.44822,-1.875332,0.04,
local-authority-eng:BIR,52.424455,-1.910201,0.07,
local-authority-eng:BIR,52.457147,-1.954218,0.09,
local-authority-eng:BIR,52.464156,-1.9172,0.42,
local-authority-eng:BIR,52.40559,-1.979078,0.1,
local-authority-eng:BIR,52.449481,-1.967964,0.42,
local-authority-eng:BIR,52.459802,-2.010839,0.14,
local-authority-eng:BIR,52.427775,-1.923548,0.03,
local-authority-eng:BIR,52.43224,-1.896739,0.02,
local-authority-eng:BIR,52.439462,-1.848998,0.02,
local-authority-eng:BIR,52.463132,-1.965924,0.01,
local-authority-eng:BIR,52.460502,-1.973586,0.02,
local-authority-eng:BIR,52.435221,-1.990082,0.71,
local-authority-eng:BIR,52.434001,-1.989035,0.71,
local-authority-eng:BIR,52.434506,-1.989543,0.29,
local-authority-eng:BIR,52.378158,-1.985749,5.42,
local-authority-eng:BIR,52.445973,-1.931499,0.13,
local-authority-eng:BIR,52.468763,-1.928322,0.17,
local-authority-eng:BIR,52.435429,-1.894682,0.14,
local-authority-eng:BIR,52.441276,-1.891489,0.01,
local-authority-eng:BIR,52.441226,-1.891629,0.01,
local-authority-eng:BIR,52.442939,-1.851649,0.1,
local-authority-eng:BIR,52.438058,-2.005024,0.09,
local-authority-eng:BIR,52.440973,-1.93137,0.09,
local-authority-eng:BIR,52.434034,-1.992639,0.16,
local-authority-eng:BIR,52.433394,-1.992905,0.15,
local-authority-eng:BIR,52.465127,-1.972588,0.09,
local-authority-eng:BIR,52.471576,-1.967424,0.17,
local-authority-eng:BIR,52.407316,-1.919665,0.63,
local-authority-eng:BIR,52.405803,-1.921653,3.65,
local-authority-eng:BIR,52.459553,-2.010631,0.05,
local-authority-eng:BIR,52.445452,-1.924676,0.09,
local-authority-eng:BIR,52.459744,-1.946004,0.01,
local-authority-eng:BIR,52.447398,-1.901443,0.44,
local-authority-eng:BIR,52.439935,-1.911967,0.01,
local-authority-eng:BIR,52.462045,-2.004715,0.05,
local-authority-eng:BIR,52.474246,-1.955235,0.04,
local-authority-eng:BIR,52.474297,-1.955307,0.03,
local-authority-eng:BIR,52.469242,-1.928587,0.23,
local-authority-eng:BIR,52.43813,-1.917005,0.1,
local-authority-eng:BIR,52.437134,-1.938555,1.14,
local-authority-eng:BIR,52.436855,-1.933142,0.03,
local-authority-eng:BIR,52.422065,-1.878622,0.18,
local-authority-eng:BIR,52.444384,-1.925848,0.46,
local-authority-eng:BIR,52.409617,-1.970922,0.99,
local-authority-eng:BIR,52.418054,-1.966237,0.12,
local-authority-eng:BIR,52.437913,-1.957495,0.15,
local-authority-eng:BIR,52.435852,-1.943689,0.44,
local-authority-eng:BIR,52.45247,-1.950129,0.02,
local-authority-eng:BIR,52.429308,-1.922375,0.03,
local-authority-eng:BIR,52.42709,-1.922548,0.05,
local-authority-eng:BIR,52.438661,-1.91682,0.07,
local-authority-eng:HAV,51.574453,0.169018,0.13,
local-authority-eng:HAV,51.546844,0.218086,2.75,
local-authority-eng:HAV,51.591853,0.160752,0.15,
local-authority-eng:HAV,51.58166,0.216432,0.14,
local-authority-eng:HAV,51.597859,0.156907,0.18,
local-authority-eng:HAV,51.523641,0.216727,0.2,
local-authority-eng:HAV,51.577174,0.18615,0.54,
local-authority-eng:HAV,51.578271,0.188598,0.17,
local-authority-eng:HAV,51.581209,0.211762,0.08,
local-authority-eng:HAV,51.551723,0.198734,0.05,
local-authority-eng:HAV,51.586478,0.173301,0.08,
local-authority-eng:HAV,51.62888,0.217447,0.45,
local-authority-eng:HAV,51.598829,0.16283,0.03,
local-authority-eng:HAV,51.527191,0.211637,0.13,
local-authority-eng:HAV,51.570658,0.186414,0.08,
local-authority-eng:HAV,51.582151,0.211851,0.21,
local-authority-eng:HAV,51.557217,0.250012,0.06,
local-authority-eng:HAV,51.581915,0.204305,0.02,
local-authority-eng:HAV,51.559855,0.220104,0.13,
local-authority-eng:HAV,51.558196,0.209376,0.1,
local-authority-eng:HAV,51.566747,0.218982,0.06,
local-authority-eng:HAV,51.550663,0.200616,0.14,
local-authority-eng:HAV,51.558731,0.247504,0.07,
local-authority-eng:HAV,51.576514,0.183939,0.06,
local-authority-eng:HAV,51.575585,0.182653,0.04,
local-authority-eng:HAT,51.2828,-0.840724,0.09,2019-11-20
local-authority-eng:HAT,51.292094,-0.92314,0.5,2018-12-20
local-authority-eng:HAT,51.297814,-0.830492,0.77,2019-11-21
local-authority-eng:HAT,51.28366,-0.837735,0.1,2019-11-21
local-authority-eng:HAT,51.28749,-0.917354,1.69,2019-11-20
local-authority-eng:HAT,51.278869,-0.959207,0.15,
local-authority-eng:HAT,51.296227,-0.830002,0.32,2019-11-21
local-authority-eng:HAT,51.296919,-0.830013,0.43,2019-11-21
local-authority-eng:HAT,51.279561,-0.841537,0.05,
local-authority-eng:HAT,51.278768,-0.961059,1.13,
local-authority-eng:HAT,51.281214,-0.843116,0.08,2019-11-21
local-authority-eng:HAT,51.278517,-0.949967,2.15,
local-authority-eng:HAT,51.283158,-0.96225,0.09,
local-authority-eng:HAT,51.247038,-0.903248,0.48,
local-authority-eng:HAT,51.223026,-0.964149,0.7,
local-authority-eng:HAT,51.282737,-0.841588,0.09,
local-authority-eng:HAT,51.223196,-0.963974,0.41,
local-authority-eng:HAT,51.223196,-0.963974,0.41,
local-authority-eng:HAT,51.279712,-0.950903,0.7,
local-authority-eng:HAT,51.278144,-0.956531,1.02,
local-authority-eng:HAT,51.278312,-0.955193,0.75,
local-authority-eng:HAT,51.280061,-0.953691,0.91,
local-authority-eng:HAT,51.297039,-0.820388,0.51,
local-authority-eng:HAT,51.296538,-0.819798,0.63,
local-authority-eng:HAT,51.279398,-0.955023,1.11,
local-authority-eng:HAT,51.237508,-0.833672,0.26,
local-authority-eng:CHO,53.662448,-2.61963,0.6,2018-12-31
local-authority-eng:CHO,53.689176,-2.642388,0.24,2018-12-31
local-authority-eng:CHO,53.692823,-2.63089,0.53,2019-11-22
local-authority-eng:CHO,53.65108,-2.62957,0.11,2018-12-31
local-authority-eng:CHO,53.66203,-2.63256,0.32,2018-12-31
local-authority-eng:CHO,53.63471,-2.710161,0.74,
local-authority-eng:CHO,53.647921,-2.643803,0.89,2019-11-21
local-authority-eng:CHO,53.623584,-2.774038,0.78,
local-authority-eng:CHO,53.70769,-2.664519,0.33,
local-authority-eng:CHO,53.634649,-2.694948,1.1,
local-authority-eng:CHO,53.62206,-2.610197,0.49,
local-authority-eng:CHO,53.639853,-0.2625,0.27,
local-authority-eng:CHO,53.651126,-2.631419,0.11,
local-authority-eng:CHO,53.656218,-2.630633,0.15,
local-authority-eng:TEI,52.42211,-6.651249,0.35,
local-authority-eng:TEI,52.454608,-6.793393,0.32,
local-authority-eng:TEI,52.482702,-6.735172,0.4,
local-authority-eng:TEI,52.363092,-6.853571,0.25,
local-authority-eng:TEI,52.377686,-6.800184,0.29,
local-authority-eng:WEA,50.96,0.3098,0.37,
local-authority-eng:WEA,50.869,0.2513,0.2,
local-authority-eng:WEA,50.889,0.2687,0.15,
local-authority-eng:WEA,50.966,0.1735,0.21,
local-authority-eng:WEA,50.968,0.2461,0.02,
local-authority-eng:WEA,50.879,0.2279,0.03,
local-authority-eng:WEA,50.89,0.3215,0.57,
local-authority-eng:BNE,51.650863,-0.174539,0.15,
local-authority-eng:BNE,51.618305,-0.177088,0.037,
local-authority-eng:BNE,51.589836,-0.164961,0.089,
local-authority-eng:BNE,51.605117,-0.20709,0.278,
local-authority-eng:BNE,51.604443,-0.189556,0.107,
local-authority-eng:BNE,51.625368,-0.172109,0.422,
local-authority-eng:BNE,51.615169,-0.276661,0.339,
local-authority-eng:BNE,51.649439,-0.175478,0.26,
local-authority-eng:BNE,51.62428,-0.174999,0.283,
local-authority-eng:NED,53.237809,-1.341325,0.39,
local-authority-eng:NED,53.291911,-1.445178,0.11,
local-authority-eng:GED,53.04768,-1.091258,0.57,
local-authority-eng:MAN,53.501012,-2.232739,0.076,
local-authority-eng:MAN,53.523338,-2.242365,2.677,
local-authority-eng:MAN,53.4712,-2.245277,1.607,
local-authority-eng:MAN,53.447254,-2.21733,1.219,
local-authority-eng:MAN,53.508433,-2.182933,0.096,
local-authority-eng:MAN,53.484669,-2.187879,0.264,
local-authority-eng:MAN,53.470653,-2.265416,0.709,
local-authority-eng:MAN,53.478673,-2.247444,0.497,
local-authority-eng:MAN,53.474944,-2.259687,0.743,
local-authority-eng:MAN,53.47414,-2.248834,0.081,
local-authority-eng:MAN,53.47334,-2.253154,0.063,
local-authority-eng:MAN,53.458798,-2.205416,0.272,
local-authority-eng:MAN,53.459626,-2.204953,0.098,
local-authority-eng:MAN,53.477778,-2.236696,0.024,
local-authority-eng:MAN,53.449561,-2.192919,0.173,
local-authority-eng:MAN,53.486601,-2.233746,0.036,
local-authority-eng:MAN,53.480376,-2.245284,0.024,
local-authority-eng:MAN,53.478612,-2.255159,0.946,
local-authority-eng:MAN,53.4212,-2.22937,0.129,
local-authority-eng:MAN,53.475953,-2.232362,0.467,
local-authority-eng:MAN,53.469938,-2.263754,0.059,
local-authority-eng:MAN,53.522796,-2.220612,0.063,
local-authority-eng:MAN,53.489752,-2.244584,1.089,
local-authority-eng:MAN,53.486805,-2.226227,0.074,
local-authority-eng:MAN,53.483277,-2.237585,0.058,
local-authority-eng:MAN,53.465126,-2.165123,0.194,
local-authority-eng:MAN,53.480112,-2.224142,0.089,
local-authority-eng:MAN,53.430901,-2.237264,0.156,
local-authority-eng:MAN,53.411855,-2.271174,0.42,
local-authority-eng:MAN,53.485339,-2.231222,0.049,
local-authority-eng:MAN,53.454524,-2.180653,0.094,
local-authority-eng:MAN,53.477454,-2.250451,0.031,
local-authority-eng:MAN,53.479326,-2.2402,0.032,
local-authority-eng:MAN,53.485273,-2.237461,0.032,
local-authority-eng:MAN,53.480816,-2.227235,0.062,
local-authority-eng:MAN,53.426262,-2.24222,0.05,
local-authority-eng:MAN,53.483446,-2.234045,0.016,
local-authority-eng:MAN,53.387168,-2.261123,0.171,
local-authority-eng:MAN,53.452424,-2.226015,0.097,
local-authority-eng:MAN,53.467902,-2.244625,0.402,
local-authority-eng:MAN,53.447845,-2.218598,0.583,
local-authority-eng:MAN,53.442192,-2.203002,0.154,
local-authority-eng:MAN,53.483941,-2.238342,0.022,
local-authority-eng:MAN,53.469101,-2.193776,1.057,
local-authority-eng:MAN,53.481826,-2.243921,0.048,
local-authority-eng:MAN,53.494055,-2.237268,0.042,
local-authority-eng:MAN,53.386315,-2.272725,0.24,
local-authority-eng:MAN,53.494235,-2.237164,0.039,
local-authority-eng:MAN,53.494478,-2.236939,0.068,
local-authority-eng:MAN,53.494513,-2.23712,0.046,
local-authority-eng:MAN,53.451609,-2.260464,0.175,
local-authority-eng:MAN,53.484652,-2.233057,0.019,
local-authority-eng:MAN,53.482366,-2.220733,0.054,
local-authority-eng:MAN,53.482648,-2.218685,0.304,
local-authority-eng:MAN,53.479969,-2.198421,3.326,
local-authority-eng:MAN,53.479198,-2.227693,0.058,
local-authority-eng:MAN,53.491798,-2.192522,8.243,
local-authority-eng:MAN,53.463326,-2.22175,0.228,
local-authority-eng:MAN,53.462305,-2.209831,0.31,
local-authority-eng:MAN,53.46715,-2.204718,0.177,
local-authority-eng:MAN,53.467563,-2.199704,0.441,
local-authority-eng:MAN,53.469163,-2.229538,0.346,
local-authority-eng:MAN,53.46982,-2.209295,4.503,
local-authority-eng:MAN,53.392998,-2.286136,0.297,
local-authority-eng:MAN,53.442926,-2.199708,0.085,
local-authority-eng:MAN,53.433455,-2.208243,0.482,
local-authority-eng:MAN,53.431777,-2.201312,0.509,
local-authority-eng:MAN,53.444115,-2.278952,0.091,
local-authority-eng:MAN,53.441865,-2.276242,0.019,
local-authority-eng:MAN,53.475402,-2.163446,4.425,
local-authority-eng:MAN,53.48257,-2.185293,4.553,
local-authority-eng:MAN,53.523009,-2.216948,0.461,
local-authority-eng:MAN,53.482842,-2.248026,0.062,
local-authority-eng:MAN,53.481005,-2.245393,0.06,
local-authority-eng:MAN,53.47599,-2.254103,0.037,
local-authority-eng:MAN,53.482055,-2.246273,0.093,
local-authority-eng:MAN,53.473555,-2.244793,0.297,
local-authority-eng:MAN,53.471116,-2.250896,0.709,
local-authority-eng:MAN,53.473176,-2.241205,0.242,
local-authority-eng:MAN,53.471257,-2.247899,0.542,
local-authority-eng:MAN,53.42235,-2.220543,0.206,
local-authority-eng:MAN,53.413707,-2.232128,0.238,
local-authority-eng:MAN,53.46581,-2.183247,1.049,
local-authority-eng:MAN,53.507309,-2.220637,0.256,
local-authority-eng:MAN,53.470974,-2.262706,0.375,
local-authority-eng:MAN,53.469213,-2.241093,0.019,
local-authority-eng:MAN,53.463547,-2.238139,0.389,
local-authority-eng:MAN,53.471344,-2.262106,0.255,
local-authority-eng:MAN,53.502224,-2.175881,0.444,
local-authority-eng:MAN,53.458518,-2.244511,0.533,
local-authority-eng:MAN,53.408264,-2.256981,0.106,
local-authority-eng:MAN,53.436037,-2.226455,0.147,
local-authority-eng:MAN,53.484561,-2.23821,0.157,
local-authority-eng:MAN,53.486203,-2.234994,0.25,
local-authority-eng:MAN,53.479234,-2.222721,0.084,
local-authority-eng:MAN,53.478079,-2.225035,0.229,
local-authority-eng:MAN,53.474676,-2.23243,4.52,
local-authority-eng:MAN,53.372558,-2.270802,0.173,
local-authority-eng:HAA,50.860894,-1.013383,1.22,
local-authority-eng:HAA,50.85898,-0.976994,2.26,
local-authority-eng:HAA,50.778397,-0.952768,0.23,
local-authority-eng:HAA,50.784762,-0.988232,1.92,
local-authority-eng:HAA,50.79238,-0.976065,0.16,
local-authority-eng:HAA,50.799336,-0.98376,0.39,
local-authority-eng:HAA,50.833322,-0.9676,5.16,
local-authority-eng:HAA,50.876053,-0.997187,2.15,
local-authority-eng:HAA,50.869903,-0.987897,0.61,
local-authority-eng:HAA,50.866193,-0.969845,3.1,
local-authority-eng:HAA,50.881184,-1.031875,24.58,
local-authority-eng:HAA,50.8952,-1.006886,2.56,
local-authority-eng:HAA,50.903454,-1.025952,1.58,
local-authority-eng:HAA,50.860683,-1.022524,2.7,
local-authority-eng:HAA,50.848175,-0.937172,0.16,
local-authority-eng:HAA,50.849665,-0.935874,0.46,
local-authority-eng:HAA,50.852572,-0.989849,3.17,
local-authority-eng:HAA,50.853254,-0.996923,0.53,
local-authority-eng:LIF,52.679588,-1.825762,0.06,
local-authority-eng:LIF,52.679283,-1.82597,0.1,
local-authority-eng:LIF,52.682928,-1.822583,0.67,
